Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates,projection
"Important farmlands map, Harmon County, Oklahoma","Important farmlands map, Harmon County, Oklahoma","Shows land use. Includes vicinity map. ""October 1979 base 4-R-37285.""",,57 x 45 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Texas)",,Agricultural Resources|Land Capability for Agriculture,1980,,,https://umedia.lib.umn.edu/item/p16022coll624:752,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/752/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/752,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/752/manifest.json,UMN_ALMA:9937618500001701,p16022coll624:752,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Oklahoma,United States,North America,Harmon County,,
"Important farmlands map, Montgomery County, Mississippi","Important farmlands map, Montgomery County, Mississippi","Shows land use. Includes vicinity map. ""April 1979 base 4-R-37063.""",,56 x 44 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Use,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:755,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/755/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/755,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/755/manifest.json,UMN_ALMA:9929667180001701,p16022coll624:755,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Mississippi,United States,North America,Montgomery County,,
"Important farmlands map, Richland County, South Carolina","Important farmlands map, Richland County, South Carolina","Title in upper margin: Richland County, South Carolina.; ""Base map prepared by the Geological Survey in cooperation with the Soil Conservation Service.""; Includes notes and location map.; ""June 1981 Base 4-R-37593.""",,71 x 76 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,"USDA-SCS (Columbia, S.C.)",,Agricultural Resources|Land Capability for Agriculture|Soil Productivity,1983,,,https://umedia.lib.umn.edu/item/p16022coll624:945,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/945/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/945,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/945/manifest.json,UMN_ALMA:9978650293901701,p16022coll624:945,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,South Carolina,United States,North America,Richland County,"W0812043 W0803557 N0341607 N0334435|(W 81°20'43""--W 80°35'57""/N 34°16'07""--N 33°44'35"")",Universal transverse Mercator projection
"Important farmlands map Wibaux County, Montana","Important farmlands map Wibaux County, Montana",Accompanied by a fact sheet.,,,,English,,"Dept of Agriculture, Soil Conservation Service (Wibaux County, Montana)",,Agricultural Resources,1982,,,https://umedia.lib.umn.edu/item/p16022coll624:801,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/801/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/801,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/801/manifest.json,UMN_ALMA:9918938330001701,p16022coll624:801,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,,United States,North America,,,
"Important farmlands, Marion County, Oregon","Important farmlands, Marion County, Oregon",Includes vicinity map.,,,,English,United States. Soil Conservation Service,"USDA-SCS (Portland, Or)",,Agricultural Resources Oregon Marion County Maps|Land Use Oregon Marion County Maps|Marion County (Or.) Maps,1980-10,,,https://umedia.lib.umn.edu/item/p16022coll624:848,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/848/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/848,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/848/manifest.json,UMN_ALMA:9929641610001701,p16022coll624:848,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Oregon,United States,North America,Marion County,,W1223000 W1214000 N0450000 N0444000; (W 122°30ʹ--W 121°40ʹ/N 45°00ʹ--N 44°40ʹ)
"Important farmlands, Noreste Distrito de Conservación de Suelos, municipios de Carolina, Ceiba, Fajardo, Rio Grande, Loiza, Y Luquillo, Puerto Rico","Important farmlands, Noreste Distrito de Conservación de Suelos, municipios de Carolina, Ceiba, Fajardo, Rio Grande, Loiza, Y Luquillo, Puerto Rico","Shows land use. Part of title in Spanish. Includes location map. ""February 1982 4-R-37755.""",,57 x 76 centimeters,,English,United States. Soil Conservation Service,"The Service (San Juan, P.R)",,Agricultural Resources|Land Capability for Agriculture,1982,,,https://umedia.lib.umn.edu/item/p16022coll624:739,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/739/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/739,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/739/manifest.json,UMN_ALMA:9979783428801701,p16022coll624:739,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,,Puerto Rico,North America,,,
Important farmlands of Colorado,Important farmlands of Colorado,,,94 x 126 centimeters,Lambert conformal conic projection,English,United States. Soil Conservation Service,The Service (Washington.?),,"Agricultural Resources|Land Use, Rural",1980,,,https://umedia.lib.umn.edu/item/p16022coll624:887,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/887/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/887,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/887/manifest.json,UMN_ALMA:9940874500001701,p16022coll624:887,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Colorado,United States,North America,,"Scale 1:500,000","W1090300 W1020200 N0410000 N0365900; (W 109°03'00""""--W 102°02'00""""/N 41°00'00""""--N 36°59'00"""")"
"Important farmlands of Conejos County, Colorado","Important farmlands of Conejos County, Colorado","""Base map prepared by SCS, WTSC Carto Unit from AMS 1:250,000 series."" Sheet 2 has text on verso. Includes location map.",,59 x 59 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Fort Collins, Colo)",,"Agricultural Resources|Land Use, Rural",1979,,,https://umedia.lib.umn.edu/item/p16022coll624:852,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/852/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/852,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/852/manifest.json,UMN_ALMA:9912757420001701,p16022coll624:852,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Colorado,United States,North America,Conejos County,,-106.678705 -105.71802 37.403663 36.993548; (W 106.678705°--W 105.71802°/N 37.403663°--N 36.993548°).
"Important farmlands of Costilla County, Colorado","Important farmlands of Costilla County, Colorado","""Base map prepared by SCS, WTSC Carto Unit from AMS 1:250,000 series."" Sheet 1 has text on verso.",,59 x 89 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Fort Collins, Colo)",,"Agricultural Resources|Land Use, Rural",1980,,,https://umedia.lib.umn.edu/item/p16022coll624:837,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/837/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/837,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/837/manifest.json,UMN_ALMA:9915421630001701,p16022coll624:837,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Colorado,United States,North America,Costilla County,,-105.771391 -105.12972 37.658305 36.994974; (W 105.771391°--W 105.12972°/N 37.658305°--N 36.994974°).
"Important farmlands of Crowley County, Colorado","Important farmlands of Crowley County, Colorado","""Base map prepared by SCS, WTSC Carto Unit from AMS 1:250,000 series."" Text on verso. Includes location map.",,59 x 89 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Fort Collins, Colo)",,"Agricultural Resources|Land Use, Rural",1979,,,https://umedia.lib.umn.edu/item/p16022coll624:873,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/873/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/873,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/873/manifest.json,UMN_ALMA:9938055390001701,p16022coll624:873,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Colorado,United States,North America,Crowley County,,-104.058488 -103.501387 38.52333 38.112437; (W 104.058488°--W 103.501387°/N 38.52333°--N 38.112437°).
"Important farmlands of Graham County, Arizona","Important farmlands of Graham County, Arizona","""March 1984.""",,23 x 10 centimeters,,English,,"The Service (Washington, D.C.?)",,"Agricultural Resources|Land Use, Rural",1984,,,https://umedia.lib.umn.edu/item/p16022coll624:870,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/870/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/870,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/870/manifest.json,UMN_ALMA:9928933390001701,p16022coll624:870,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,,United States,North America,,,
"Important farmlands of Maricopa County, Arizona","Important farmlands of Maricopa County, Arizona","""July 1984."" See also: https://catalog.hathitrust.org/Record/100672097",,23 x 10 centimeters,,English,,"The Service (Washington, D.C.?)",,Agriculture|Land Use,1984,,,https://umedia.lib.umn.edu/item/p16022coll624:840,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/840/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/840,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/840/manifest.json,UMN_ALMA:9916069460001701,p16022coll624:840,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,,United States,North America,,,
Important farmlands of Yavapai County Arizona,Important farmlands of Yavapai County Arizona,"""July 1984."" See also: https://catalog.hathitrust.org/Record/100672550",,23 x 10 centimeters,,English,United States. Soil Conservation Service,"U.S. Dept. of Agriculture (Washington, D.C.?)",,Farms,1984,,,https://umedia.lib.umn.edu/item/p16022coll624:843,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/843/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/843,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/843/manifest.json,UMN_ALMA:9959513990001701,p16022coll624:843,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,,United States,North America,,,
"Important farmlands, Oliver County, North Dakota","Important farmlands, Oliver County, North Dakota","Shows land use.; Includes vicinity map.; ""July 1980, 5,R-37,898.""",,51 x 76 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,"The Service (Bismarck, N.D.)",,Agricultural Resources|Land Capability for Agriculture,1980?,,,https://umedia.lib.umn.edu/item/p16022coll624:753,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/753/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/753,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/753/manifest.json,UMN_ALMA:9950873800001701,p16022coll624:753,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,North Dakota,United States,North America,Oliver County,W1014000 W1010000 N0471300 N0470000|(W 101°40'--W 101°00'/N 47°13'--N 47°00').,
"Important farmlands, Olmsted County, Minnesota","Important farmlands, Olmsted County, Minnesota","""6-24-77. 5,R-36,321.""; Includes location map.",,51 x 73 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,The Service (Washington.),,"Agricultural Resources|Land Use, Rural",1978,,,https://umedia.lib.umn.edu/item/p16022coll624:913,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/913/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/913,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/913/manifest.json,UMN_ALMA:9936720040001701,p16022coll624:913,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Minnesota,United States,North America,Olmsted County,"W0924121 W0920444 N0441143 N0435001|(W 92°41'21""--W 92°04'44""/N 44°11'43""--N 43°50'01"").",Polyconic projection
"Important farmlands, part of Penobscot County, Maine","Important farmlands, part of Penobscot County, Maine","Shows land use. ""March 1981."" Includes key map.",,112 x 92 centimeters,,English,United States. Soil Conservation Service,"The Service (Orono, Maine)",,Agricultural Resources|Land Capability for Agriculture,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:723,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/723/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/723,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/723/manifest.json,UMN_ALMA:9964100610001701,p16022coll624:723,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Maine,United States,North America,Penobscot County,,
"Important farmlands, part of Penobscot County, Maine","Important farmlands, part of Penobscot County, Maine","Shows land use. ""March 1981."" Includes key map.",,112 x 92 centimeters,,English,United States. Soil Conservation Service,"The Service (Orono, Maine)",,Agricultural Resources|Land Capability for Agriculture,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:789,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/789/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/789,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/789/manifest.json,UMN_ALMA:9964100610001701,p16022coll624:789,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Maine,United States,North America,Penobscot County,,
"Important farmlands, part of Penobscot County, Maine","Important farmlands, part of Penobscot County, Maine","Shows land use. ""March 1981."" Includes key map.",,112 x 92 centimeters,,English,United States. Soil Conservation Service,"The Service (Orono, Maine)",,Agricultural Resources|Land Capability for Agriculture,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:796,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/796/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/796,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/796/manifest.json,UMN_ALMA:9964100610001701,p16022coll624:796,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Maine,United States,North America,Penobscot County,,
"Important farmlands, Pennington County, Minnesota","Important farmlands, Pennington County, Minnesota","6-15-81.""; ""Source: 1980 general county highway map ... ""; Includes location map.; ""5,R-38,194.",,66 x 81 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,"USDA-SCS (Lincoln, Neb.)",,Agricultural Resources|Land Capability for Agriculture|Soil Productivity,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:918,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/918/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/918,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/918/manifest.json,UMN_ALMA:9929885370001701,p16022coll624:918,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Minnesota,United States,North America,Pennington County,W0963010 W0953450 N0481020 N0475600|Not given,
"Important farmlands, Pope County, Minnesota","Important farmlands, Pope County, Minnesota","""8-2-79. 5,R-37,480.""; Includes location map.",,51 x 74 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,The Service (Washington.),,"Agricultural Resources|Land Use, Rural",1979,,,https://umedia.lib.umn.edu/item/p16022coll624:933,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/933/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/933,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/933/manifest.json,UMN_ALMA:9937035240001701,p16022coll624:933,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Minnesota,United States,North America,Pope County,"W0954534 W0950754 N0454536 N0452443|(W 95°45'34""--W 95°07'54""/N 45°45'36""--N 45°24'43"").",Polyconic projection
"Important farmlands, Redwood County, Minnesota","Important farmlands, Redwood County, Minnesota","3-24-82.""; ""Source: 1976 general county highway map and information from SCS field personnel.",,66 x 79 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,"U.S. Dept. of Agriculture, Soil Conservation Service (St. Paul, Minn.)",,Agriculture,1982,,,https://umedia.lib.umn.edu/item/p16022coll624:919,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/919/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/919,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/919/manifest.json,UMN_ALMA:9915484340001701,p16022coll624:919,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Minnesota,United States,North America,Redwood County,W0953500 W0945500 N0444000 N0441200|(W 95°35ʹ--W 94°55ʹ/N 44°40ʹ--N 44°12ʹ),Polyconic projection
"Important farmlands, Redwood County, Minnesota","Important farmlands, Redwood County, Minnesota","3-24-82.""; ""Source: 1976 general county highway map and information from SCS field personnel.",,66 x 79 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,"U.S. Dept. of Agriculture, Soil Conservation Service (St. Paul, Minn.)",,Agriculture,1982,,,https://umedia.lib.umn.edu/item/p16022coll624:936,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/936/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/936,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/936/manifest.json,UMN_ALMA:9915484340001701,p16022coll624:936,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Minnesota,United States,North America,Redwood County,W0953500 W0945500 N0444000 N0441200|(W 95°35ʹ--W 94°55ʹ/N 44°40ʹ--N 44°12ʹ),Polyconic projection
"Important farmlands Rice County, Minnesota","Important farmlands Rice County, Minnesota","5,R,36,702.",,48 x 64 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,"The Service (Washington, D.C.)",,"Agriculture|Land Use, Rural",1978,,,https://umedia.lib.umn.edu/item/p16022coll624:920,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/920/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/920,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/920/manifest.json,UMN_ALMA:9958486010001701,p16022coll624:920,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Minnesota,United States,North America,Minnesota,"W0933133 W0930226 N0443247 N0441152|(W 93°31'33""--W 93°02'26""/N 44°32'47""--N 44°11'52"").",Polyconic projection
