Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates,projection
"Important farmlands, Barren County, Kentucky","Important farmlands, Barren County, Kentucky","Shows land use. ""Edited by the Geological Survey."" Includes vicinity map. ""May 1980 4R-37450."" ""May 1980 base 4R-36562.""",,53 x 41 centimeters,,English,United States. Soil Conservation Service,"The Service (Lexington, Ky)",,Agricultural Resources|Land Use,1981?,,,https://umedia.lib.umn.edu/item/p16022coll624:601,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/601/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/601,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/601/manifest.json,UMN_ALMA:9966069980001701,p16022coll624:601,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Kentucky,United States,North America,Barren County,,
"Important farmlands, Benson County, North Dakota","Important farmlands, Benson County, North Dakota","""Source: Family of maps SCS drwg. no. 5,S-36,154 (2-77) and information from SCS field personnel."" ""Lambert conformal conic projection."" ""5,S-37,533."" Includes location map.",,79 x 112 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington)",,"Agricultural Resources|Land Use, Rural",1979,,,https://umedia.lib.umn.edu/item/p16022coll624:616,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/616/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/616,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/616/manifest.json,UMN_ALMA:9938058460001701,p16022coll624:616,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,North Dakota,United States,North America,Benson County,,
"Important farmlands, Berrien County, Michigan","Important farmlands, Berrien County, Michigan","Shows land use. Includes text and vicinity map. ""August 1983."" ""4-R-38383.""",,58 x 71 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Capability for Agriculture,1984,,,https://umedia.lib.umn.edu/item/p16022coll624:549,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/549/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/549,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/549/manifest.json,UMN_ALMA:9931711760001701,p16022coll624:549,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Michigan,United States,North America,Berrien County,,
"Important farmlands, Bibb County, Georgia","Important farmlands, Bibb County, Georgia","""Soil interpretive map of important farmlands."" ""Base edited by the Geological Survey; compiled from USGS 1:24 000-scale topographic maps dated 1956-1974."" ""Planimetry revised from aerial photographs taken 1974."" ""Projection and 10 000 meter grid ticks, zone 17: Universal Transverse Mercator."" ""25 000-foot grid ticks based on Georgia coordinate system, west zone."" ""September 1978. 4-R-36840."" Includes vicinity map.",,36 x 39 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Fort Worth, Tex)",,"Agricultural Resources|Land Use, Rural",1979,,,https://umedia.lib.umn.edu/item/p16022coll624:564,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/564/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/564,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/564/manifest.json,UMN_ALMA:9953190980001701,p16022coll624:564,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Georgia,United States,North America,Bibb County,,
"Important farmlands, Big Horn County, Montana","Important farmlands, Big Horn County, Montana","MARCH 1983 4-R-38176-1, 4-R-38176-2, 4-R-38176-3. Interpretations derived from soil map constructed1977 by Soil Conservation Service, USDA, of Big Horn County Area, Montana. Universal transverse mercator. Location diagram and index map. Compiled by USGS from 1:24 000-scale topographic maps dated 1958 - 1972.",,66 x 108 centimeters or smaller,,English,United States. Soil Conservation Service,"The Service (Bozeman, Mont)",,Agricultural Resources|Land Capability for Agriculture,1984,,,https://umedia.lib.umn.edu/item/p16022coll624:571,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/571/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/571,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/571/manifest.json,UMN_ALMA:9935637860001701,p16022coll624:571,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Montana,United States,North America,Big Horn County,,
"Important farmlands, Big Horn County, Montana","Important farmlands, Big Horn County, Montana","MARCH 1983 4-R-38176-1, 4-R-38176-2, 4-R-38176-3. Interpretations derived from soil map constructed1977 by Soil Conservation Service, USDA, of Big Horn County Area, Montana. Universal transverse mercator. Location diagram and index map. Compiled by USGS from 1:24 000-scale topographic maps dated 1958 - 1972.",,66 x 108 centimeters or smaller,,English,United States. Soil Conservation Service,"The Service (Bozeman, Mont)",,Agricultural Resources|Land Capability for Agriculture,1984,,,https://umedia.lib.umn.edu/item/p16022coll624:588,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/588/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/588,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/588/manifest.json,UMN_ALMA:9935637860001701,p16022coll624:588,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Montana,United States,North America,Big Horn County,,
"Important farmlands, Bond County, Illinois","Important farmlands, Bond County, Illinois","Shows land use. ""July 1983 Base 4-R-3847."" Includes location map.",,49 x 38 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Capability for Agriculture,1984,,,https://umedia.lib.umn.edu/item/p16022coll624:559,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/559/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/559,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/559/manifest.json,UMN_ALMA:9931736460001701,p16022coll624:559,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Illinois,United States,North America,Bond County,,
"Important farmlands, Brookings County, South Dakota","Important farmlands, Brookings County, South Dakota","Shows land use. ""Interpretations derived from soil survey published in 1959."" ""August, 1985, Base 4-R-39419."" Includes vicinity map and text.",,45 x 57 centimeters,,English,National Cartographic Center (U.S.),"USDA-SCS-National Cartographic Center (Ft. Worth, TX)",,Agricultural Resources|Land Capability for Agriculture,1985,,,https://umedia.lib.umn.edu/item/p16022coll624:605,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/605/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/605,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/605/manifest.json,UMN_ALMA:9939288280001701,p16022coll624:605,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,South Dakota,United States,North America,Brookings County,,
"Important farmlands, Carroll County, Georgia","Important farmlands, Carroll County, Georgia","""Soil interpretive map of important farmlands."" ""Base edited by the Geological Survey; compiled from USGS 1:24 000-scale topographic maps dated 1958-1973."" ""Planimetry revised from photographs taken 1975-1976."" ""Projection and 10 000 meter grid ticks, zone 16: Universal Transverse Mercator."" ""25 000-foot grid ticks based on Georgia coordinate system, west zone."" ""September 1978. 4-R-36841."" Includes vicinity map.",,45 x 58 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Fort Worth, Tex)",,"Agricultural Resources|Land Use, Rural",1979,,,https://umedia.lib.umn.edu/item/p16022coll624:552,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/552/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/552,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/552/manifest.json,UMN_ALMA:9939620870001701,p16022coll624:552,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Georgia,United States,North America,Carroll County,,
"Important farmlands, Cass County, Indiana","Important farmlands, Cass County, Indiana","Shows land use. ""January 1983."" Includes location map.",,80 x 72 centimeters,,English,United States. Soil Conservation Service,"The Service (Indianapolis, Ind.?)",,Agricultural Resources|Land Capability for Agriculture,1983,,,https://umedia.lib.umn.edu/item/p16022coll624:600,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/600/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/600,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/600/manifest.json,UMN_ALMA:9954684710001701,p16022coll624:600,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Indiana,United States,North America,Cass County,,
"Important farmlands, Champaign County, Illinois","Important farmlands, Champaign County, Illinois","""August 1983 Base 4-R-38422."" Shows land use. Includes vicinity map.",,67 x 60 centimeters,,English,United States. Soil Conservation Service,"The Service (Washington, D.C.?)",,Agricultural Resources|Land Capability for Agriculture,1983,,,https://umedia.lib.umn.edu/item/p16022coll624:584,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/584/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/584,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/584/manifest.json,UMN_ALMA:9928553660001701,p16022coll624:584,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Illinois,United States,North America,Champaign County,,
"Important farmlands, Chicot County, Arkansas","Important farmlands, Chicot County, Arkansas","Shows land use. Includes vicinity map. ""December 1980 4-R-35005."" ""January 1979 4-R-36962.""",,73 x 57 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Use,1980,,,https://umedia.lib.umn.edu/item/p16022coll624:575,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/575/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/575,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/575/manifest.json,UMN_ALMA:9966080280001701,p16022coll624:575,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Arkansas,United States,North America,Chicot County,,
"Important farmlands, Clare County, Michigan","Important farmlands, Clare County, Michigan","Shows land use. Includes vicinity map. ""5-10-82 5,R-38,624.""",,91 x 112 centimeters,,English,United States. Soil Conservation Service,"The Service (East Lansing, Mich.?)",,Agricultural Resources|Land Capability for Agriculture,1982,,,https://umedia.lib.umn.edu/item/p16022coll624:567,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/567/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/567,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/567/manifest.json,UMN_ALMA:9945868480001701,p16022coll624:567,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Michigan,United States,North America,Clare County,,
"Important farmlands, Clark County, Illinois","Important farmlands, Clark County, Illinois","""April 1985 4R-39169."" Shows land use. Includes vicinity map.",,42 x 59 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Capability for Agriculture,1985,,,https://umedia.lib.umn.edu/item/p16022coll624:576,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/576/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/576,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/576/manifest.json,UMN_ALMA:9931733530001701,p16022coll624:576,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Illinois,United States,North America,Clark County,,
"Important farmlands map, Beckham County, Oklahoma","Important farmlands map, Beckham County, Oklahoma","Shows land use. Includes vicinity map. ""9-74 4-R-34,306.""",,54 x 51 centimeters,,English,United States. Soil Conservation Service,"The Service (Washington, D.C.?)",,Agricultural Resources|Land Use,1980,,,https://umedia.lib.umn.edu/item/p16022coll624:558,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/558/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/558,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/558/manifest.json,UMN_ALMA:9950376320001701,p16022coll624:558,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Oklahoma,United States,North America,Beckham County,,
"Important farmlands map, Blaine County, Montana","Important farmlands map, Blaine County, Montana",Accompanied by fact sheet.,,,,English,,"Dept. of Agriculture, Soil Conservation Service (Blaine County, Texas)",,,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:563,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/563/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/563,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/563/manifest.json,UMN_ALMA:9964630850001701,p16022coll624:563,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,,United States,North America,,,
"Important farmlands map, Carter County, Oklahoma","Important farmlands map, Carter County, Oklahoma","Shows land use. Includes vicinity map. ""11-74 4-R-34,496.""",,46 x 58 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Use,1980,,,https://umedia.lib.umn.edu/item/p16022coll624:607,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/607/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/607,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/607/manifest.json,UMN_ALMA:9950419660001701,p16022coll624:607,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Oklahoma,United States,North America,Carter County,,
"Important farmlands map, Cimarron County, Oklahoma","Important farmlands map, Cimarron County, Oklahoma","Shows land use. Includes vicinity map. ""6-72 4-R-31814.""",,49 x 91 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Use,1980,,,https://umedia.lib.umn.edu/item/p16022coll624:615,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/615/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/615,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/615/manifest.json,UMN_ALMA:9966085340001701,p16022coll624:615,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Oklahoma,United States,North America,Cimarron County,,
"Important farmlands map, Cimarron County, Oklahoma","Important farmlands map, Cimarron County, Oklahoma","""6-72 4-R-31814."" Includes vicinity map.",,49 x 91 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Fort Worth, Tex)",,"Agricultural Resources|Land Use, Rural",1979,,,https://umedia.lib.umn.edu/item/p16022coll624:619,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/619/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/619,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/619/manifest.json,UMN_ALMA:9912729650001701,p16022coll624:619,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Oklahoma,United States,North America,Cimarron County,,
"Important farmlands map, Claiborne County, Mississippi","Important farmlands map, Claiborne County, Mississippi","Shows land use. Includes vicinity map. ""March 1980 base 4-R-37382.""",,57 x 72 centimeters,,English,United States. Soil Conservation Service,"The Service (Jackson, Miss.?)",,Agricultural Resources|Land Use,1980?,,,https://umedia.lib.umn.edu/item/p16022coll624:591,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/591/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/591,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/591/manifest.json,UMN_ALMA:9952465500001701,p16022coll624:591,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Mississippi,United States,North America,Claiborne County,,
"Important farmlands map, Clarke County, Mississippi","Important farmlands map, Clarke County, Mississippi","Shows land use. Longitudinal coordinates reversed. Includes vicinity map. ""December 1979 base 4-R-37191.""",,58 x 73 centimeters,,English,United States. Soil Conservation Service,"The Service (Jackson, Miss.?)",,Agricultural Resources|Land Use,1981?,,,https://umedia.lib.umn.edu/item/p16022coll624:551,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/551/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/551,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/551/manifest.json,UMN_ALMA:9950415220001701,p16022coll624:551,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Mississippi,United States,North America,Clarke County,,
"Soil interpretative map of important farmlands, Aransas County, Texas","Soil interpretative map of important farmlands, Aransas County, Texas","Shows land use. Includes vicinity map. ""December 1980 base 4-R-37505.""",,61 x 56 centimeters,,English,United States. Soil Conservation Service,"The Service (Fort Worth, Tex.?)",,Agricultural Resources|Land Use,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:554,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/554/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/554,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/554/manifest.json,UMN_ALMA:9936127100001701,p16022coll624:554,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Texas,United States,North America,Aransas County,,W0971000 W0965000 N0281500 N0275000; Not given
"Soil interpretative map of important farmlands, Bandera County, Texas","Soil interpretative map of important farmlands, Bandera County, Texas","Shows land use. Includes vicinity map. ""March 1980 base 4-R-37307.""",,52 x 92 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Use,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:550,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/550/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/550,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/550/manifest.json,UMN_ALMA:9951385230001701,p16022coll624:550,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Texas,United States,North America,Bandera County,,W0993500 W0985000 N0295500 N0294000; Not given
"Soil interpretative map of important farmlands, Bell County, Texas","Soil interpretative map of important farmlands, Bell County, Texas","Shows land use. "" Map edited 1978."" Includes vicinity map.",,65 x 83 centimeters,,English,United States. Soil Conservation Service,"The Service (Fort Worth, Tex.?)",,Agricultural Resources|Land Use,1980?,,,https://umedia.lib.umn.edu/item/p16022coll624:562,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/562/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/562,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/562/manifest.json,UMN_ALMA:9922691230001701,p16022coll624:562,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Texas,United States,North America,Bell County,,W0975530 W0970400 N0312000 N0304500; Not given
