Title,Alternative Title,Description,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Member Of,Status,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Suppressed,Child Record
"San Miguel, Azores, 1844","San Miguel, Azores, 1844",,English,,Hydrographic Office (London),,,1892,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3746,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3746/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3746,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3746/manifest.json,UMN_ALMA:9939506690001701,p16022coll230:3746,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Santa Maria and the Formigas,Santa Maria and the Formigas,,English,,Hydrographic Office (London),,,1905,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3794,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3794/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3794,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3794/manifest.json,UMN_ALMA:9939529850001701,p16022coll230:3794,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Selangor : Federated Malay States 1926,Selangor : Federated Malay States 1926,,English,,Survey Dept. (Malaysia),,,1926,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3899,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3899/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3899,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3899/manifest.json,UMN_ALMA:9917847900001701,p16022coll230:3899,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Senafe and its neighbourhood : showing the British camp,Senafe and its neighbourhood : showing the British camp,,English,,Intell. Div. W.O (London),,,1880,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3744,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3744/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3744,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3744/manifest.json,UMN_ALMA:9935018450001701,p16022coll230:3744,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Shobara,Shobara,,Japanese,,Imperial Geological Survey of Japan (Tokyo),,Geology,1921,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3751,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3751/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3751,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3751/manifest.json,UMN_ALMA:9975626399901701,p16022coll230:3751,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
"Smith's new map of Africa, comprising the most recent researches","Smith's new map of Africa, comprising the most recent researches",,English,,C. Smith (London),,,1822,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3740,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3740/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3740,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3740/manifest.json,UMN_ALMA:9934163010001701,p16022coll230:3740,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
South Africa,South Africa,,English,,J.A. Crew (Cape Town),,,1857,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3739,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3739/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3739,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3739/manifest.json,UMN_ALMA:9918386270001701,p16022coll230:3739,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
South Africa,South Africa,,English,,Stanford (London),,,1880,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3748,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3748/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3748,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3748/manifest.json,UMN_ALMA:9946699370001701,p16022coll230:3748,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
South Africa : delineated from various documents,South Africa : delineated from various documents,,English,,Arrowsmith (London),,,1815,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3776,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3776/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3776,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3776/manifest.json,UMN_ALMA:9916269430001701,p16022coll230:3776,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
"South Pacific, Fiji Islands","South Pacific, Fiji Islands",,English,,The Admiralty (London),,Nautical Charts|Islands,1918,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3774,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3774/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3774,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3774/manifest.json,UMN_ALMA:9939513910001701,p16022coll230:3774,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Sovereignty and mandate boundary lines in 1921 of the islands of the Pacific,Sovereignty and mandate boundary lines in 1921 of the islands of the Pacific,,English,,"The Society (Washington,  D.C), 1921",,Territorial Waters|Mandates,1921,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3786,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3786/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3786,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3786/manifest.json,UMN_ALMA:9938793710001701,p16022coll230:3786,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
"Stanford's large scale map of Zulu Land with adjoining parts of Natal, Transvaal & Portuguese Africa","Stanford's large scale map of Zulu Land with adjoining parts of Natal, Transvaal & Portuguese Africa",,English,,Edward Stanford (London),,Zulu (African People),1879,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3840,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3840/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3840,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3840/manifest.json,UMN_ALMA:9973294597301701,p16022coll230:3840,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Stanford's library map of Africa,Stanford's library map of Africa,,English,,Edward Stanford (London),,Colonies|Railroads,1877,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3912,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3912/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3912,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3912/manifest.json,UMN_ALMA:9954597510001701,p16022coll230:3912,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Tabula Aegypti Antiquae,Tabula Aegypti Antiquae,,Latin,,Lattré (Paris),,,1783,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3763,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3763/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3763,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3763/manifest.json,UMN_ALMA:9975626403501701,p16022coll230:3763,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Tartary,Tartary,,English,,Drawn & Engraved for Thomson's New General Atlas (Edinburgh),,,1814-09-01,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3726,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3726/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3726,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3726/manifest.json,UMN_ALMA:9924337340001701,p16022coll230:3726,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
"Terceira and Graciosa, Azores","Terceira and Graciosa, Azores",,English,,Hydrographic Office (London),,,1873,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3793,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3793/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3793,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3793/manifest.json,UMN_ALMA:9939523930001701,p16022coll230:3793,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Tetsu,Tetsu,,Japanese,,No?sho?musho? (Tokyo),,Iron Ores|Iron Mines and Mining,1922,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3725,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3725/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3725,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3725/manifest.json,UMN_ALMA:9956413790001701,p16022coll230:3725,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
"The century atlas, Chinese empire","The century atlas, Chinese empire",,English,,"Century Co (New York), 1897",,,1897,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3781,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3781/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3781,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3781/manifest.json,UMN_ALMA:9962952960001701,p16022coll230:3781,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
"The charts of the ""Discovery"" Antarctic expedition","The charts of the ""Discovery"" Antarctic expedition",,English,,Royal Geographical Society (London),,British National Antarctic Expedition (1901 1904),1908,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3876,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3876/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3876,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3876/manifest.json,UMN_ALMA:9924792150001701,p16022coll230:3876,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
The coast of Zanguebar and Aien,The coast of Zanguebar and Aien,,English,,Robert Morden (London),,,1688,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3896,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3896/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3896,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3896/manifest.json,UMN_ALMA:9975609308701701,p16022coll230:3896,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
"The islands of the East Indies : with the channels between India, China & New Holland","The islands of the East Indies : with the channels between India, China & New Holland",,English,,T.S. Manning (Philadelphia),,,1814,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3779,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3779/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3779,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3779/manifest.json,UMN_ALMA:9955269030001701,p16022coll230:3779,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
"The Isle of France, divided into municipalities : laid down from the best French authorities","The Isle of France, divided into municipalities : laid down from the best French authorities",,English,,I. Luffman (London),,,1810 - 1820,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3849,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3849/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3849,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3849/manifest.json,UMN_ALMA:9975609407201701,p16022coll230:3849,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
The Japanese empire : The London Geographical Institute,The Japanese empire : The London Geographical Institute,,English,,George Philip & Son (London),,,1910 - 1930?,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3846,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3846/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3846,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3846/manifest.json,UMN_ALMA:9916350760001701,p16022coll230:3846,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
The National Geographic magazine map of Africa,The National Geographic magazine map of Africa,,English,,"National Geographic Society (Washington,  D.C.?), 1909",,,1909,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3800,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3800/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3800,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3800/manifest.json,UMN_ALMA:9923122770001701,p16022coll230:3800,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
The National Geographic Magazine map of China and its territories,The National Geographic Magazine map of China and its territories,,English,,"National Geographic Society (Washington,  D.C)",,,1913?,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3741,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3741/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3741,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3741/manifest.json,UMN_ALMA:9962931140001701,p16022coll230:3741,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
The Rand-McNally new library atlas map of Japan,The Rand-McNally new library atlas map of Japan,,English,,"Rand-McNally (Chicago), 1912",,,1912,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3761,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3761/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3761,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3761/manifest.json,UMN_ALMA:9943945270001701,p16022coll230:3761,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
"""The Times"" map of the Russo-Japanese war","""The Times"" map of the Russo-Japanese war",,English,,Banks & Bain (London),,"Russo Japanese War, 1904 1905",1904?,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3830,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3830/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3830,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3830/manifest.json,UMN_ALMA:9943459920001701,p16022coll230:3830,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Tourist sketch of Peking's environs,Tourist sketch of Peking's environs,,English,,"(Peking, )",,,1922,,,Beijing,,https://umedia.lib.umn.edu/item/p16022coll205:756,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/756/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/756,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/756/manifest.json,UMN_ALMA:9952619180001701,p16022coll205:756,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Ubersichtskarte des russisch-japanischen Kriegsschauplatzes,Ubersichtskarte des russisch-japanischen Kriegsschauplatzes,,German,,(Germany),,"Russo Japanese War, 1904 1905",1905,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3764,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3764/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3764,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3764/manifest.json,UMN_ALMA:9975637093701701,p16022coll230:3764,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Vegetation map of Africa,Vegetation map of Africa,,English,,"American Geographical Society of New York (New York), 1923",,Phytogeography,1923,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3777,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3777/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3777,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3777/manifest.json,UMN_ALMA:9938259630001701,p16022coll230:3777,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Yoshioka - special sheet,Yoshioka - special sheet,,Japanese,,Imperial Geological Survey of Japan,,Geology,1921,,,Yoshioka,,https://umedia.lib.umn.edu/item/p16022coll205:758,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/758/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/758,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/758/manifest.json,UMN_ALMA:9923657180001701,p16022coll205:758,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Afghanistan,Afghanistan,,English,,Survey of India (Dehra Dun),,,1878,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3570,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3570/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3570,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3570/manifest.json,UMN_ALMA:9939533620001701,p16022coll230:3570,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Afghanistan und seine Nachbarländer,Afghanistan und seine Nachbarländer,,German,,Carl Flemming (Glogau),,,1890,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3558,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3558/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3558,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3558/manifest.json,UMN_ALMA:9954634690001701,p16022coll230:3558,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
A geological map of the Caucasus,A geological map of the Caucasus,,English,,Dulau & Co (London),,Geology,1914,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3696,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3696/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3696,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3696/manifest.json,UMN_ALMA:9936480630001701,p16022coll230:3696,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
"A map of the East-Indies and the adjacent countries : with the settlements, factories and territories, explaning [sic] what belongs to England, Spain, France, Holland, Denmark, Portugal & c with many remarks not extant in any other map","A map of the East-Indies and the adjacent countries : with the settlements, factories and territories, explaning [sic] what belongs to England, Spain, France, Holland, Denmark, Portugal & c with many remarks not extant in any other map",,English,,Sold by H. Moll over against Devereux Court between Temple Bar and St. Clements Church in the Strand and by John King at the Globe in the Poultrey near Stocks Market (London),,,1720 - 1729?,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3673,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3673/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3673,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3673/manifest.json,UMN_ALMA:9956978510001701,p16022coll230:3673,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
