Keyword,Alternative Title,Information,Description,HTML,FGDC,Documentation,ImageServer,MapServer,FeatureServer,Download,ID,Title,Temporal Coverage,Theme,Resource Class,Code,Access Rights,Accrual Method,Date Accessioned,Language,Is Part Of,Member Of,Provider,Identifier,Format,Bounding Box
Geology,Structural Features: Polygon and Point Features,https://clearinghouse.isgs.illinois.edu/data/geology/structural-features-polygon-and-point-features,"Structural features depicted are limited to well documented, significant anticlines and domes (and the Glasford Disturbance), impact features, explosion features, Silurian reefs, and buried Precambrian hills in Illinois. Names of the features are indicated. Use in conjunction with companion data sets structclines, structfaults, and structpoly for a full representation of Plate 1 of ISGS Bulletin 100 (1993). ISGS, 1995.",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Structural_Features_1995.html,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Geology/zips/IL_Structural_Features_1995.zip,02a-01_geology-structural-features-polygon-and-point-features,Structural Features: Polygon and Point Features [Illinois],,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/structural-features-polygon-and-point-features,File,"-91.51,36.97,-87.02,42.51"
Hydrology,Coarse-grained Materials Within 50 Feet of the Ground Surface in Illinois,https://clearinghouse.isgs.illinois.edu/data/hydrology/coarse-grained-materials-within-50-feet-ground-surface-illinois,"This map shows the distribution of coarse-grained materials and permeable bedrock within 50 feet of ground surface in Illinois.  This includes bedrock, sand and gravel, and alluvial units with characteristics that suggest a potential to store or conduct groundwater and yield potable water to wells and springs.  It was derived from stack-unit map data. Aquifers or potential aquifers on this map are defined as sand and gravel units at least five feet thick, sandstone at least ten feet thick, and fractured limestone or dolomite at least fifteen feet thick with a lateral extent of at least one square mile.  Minor aquifers typically yield from five to seventy gallons of potable water per minute. Potable water is defined as water containing less than 2,500 mg/L of total dissolved solids.  
This feature class is intended to identify areas of Illinois where there is a potential for shallow aquifers to exist.  
The scale of these data is 1:250,000.",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Shallow_Coarse_Materials_Py.html,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Hydrology/zips/IL_Shallow_Coarse_Materials_Py.zip,02a-01_hydrology-coarse-grained-materials-within-50-feet-ground-surface-illinois,Coarse-grained Materials Within 50 Feet of the Ground Surface [Illinois],,Inland Waters,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/hydrology/coarse-grained-materials-within-50-feet-ground-surface-illinois,File,"-91.51,36.97,-87.02,42.51"
Hydrology,"Flood Zones for Unincorporated Areas, One-Hundred and Five-Hundred Year",https://clearinghouse.isgs.illinois.edu/data/hydrology/flood-zones-unincorporated-areas-one-hundred-and-five-hundred-year,Statewide polygon feature class of 100 and 500 year flood zones for unincorporated areas of Illinois as indicated on Federal Emergency Management Agency (FEMA) National Flood Insuranc Program (FIRM) maps and Flood Hazard Boundary maps. ISWS.,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Flood_Zones_1986_Py.html,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Hydrology/zips/IL_Flood_Zones_1986_Py.zip,02a-01_hydrology-flood-zones-unincorporated-areas-one-hundred-and-five-hundred-year,"Flood Zones for Unincorporated Areas, One-Hundred and Five-Hundred Year [Illinois]",,Inland Waters,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/hydrology/flood-zones-unincorporated-areas-one-hundred-and-five-hundred-year,File,"-91.51,36.97,-87.02,42.51"
Hydrology,Illinois Center Pivot Irrigation,https://clearinghouse.isgs.illinois.edu/data/hydrology/illinois-center-pivot-irrigation,"This coverage provides the locations and approximate farmed area under center pivot irrigation systems in use in Illinois during the 2012 and 2014 growing seasons. Center pivot irrigation imprints identifiable circular patterns on the landscape which can be visible in aerial images. The USDA collects aerial images during the crop growing season through the National Agricultural Imagery Program (NAIP) and makes them available through the USDA Geospatial Data Gateway. Images collected by the USDA during the 2012 and 2014 growing seasons were used to develop this coverage of center pivot irrigation areas. This was done by digitizing the area under each irrigation system using ArcGIS to plot the maps spatially, and creating a polygon for each individual system. The NAIP images were examined for irrigation patterns, and field boundaries were traced to create an ArcGIS map layer. In reviewing the USDA 2014 data, a QA/QC check indicated a few polygons were omitted from the original 2012 map. This revision includes the 2012 omitted systems and additional pivots identified from USDA images collected during the 2014 growing season. Using aerial photography to identify irrigation systems is limited by the resolution and timing of the photography, and in some cases a system may not have been discernable and may have been missed.
A total of 5,829 center pivot irrigation systems were identified in Illinois during the summer of 2012, representing approximately 553,000 acres of farmland. An additional 826 pivots were in use during the 2014 growing season, bringing the statewide total to 6,656 center pivot systems irrigating approximately 625,000 acres of farmland in 2014. This GIS layer does not include all forms of irrigation employed in Illinois. Alternative irrigation methods include subsurface, lateral-move, solidset, and traveling gun. These types of irrigation systems may cover a significant number of irrigated acres and are not reflected in this coverage.
Funding for developing this coverage was provided in part by the Illinois Department of Natural Resources, Office of Water Resources, under their Water Supply Planning Program. Use of this GIS layer and the map product are protected under the copyright of the University of Illinois, Board of Trustees. Their use and reproduction are bound by the terms of the Illinois State Water Survey Data Use License Agreement. (info@isws.illinois.edu). Data are provided as is. In all cases the Illinois State Water Survey must be credited as the source of the data.",,,,,https://gismaps.sws.uiuc.edu/arcgis/rest/services/groundwater/Center_Pivot_Irrigation/MapServer,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISWS/Hydrology/zips/IL_Center_Pivots.zip.zip,02a-01_hydrology-illinois-center-pivot-irrigation,Center Pivot Irrigation [Illinois],,Inland Waters,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/hydrology/illinois-center-pivot-irrigation,File,"-91.51,36.97,-87.02,42.51"
Hydrology,"Illinois Municipal Water Use, 2012",https://clearinghouse.isgs.illinois.edu/data/hydrology/illinois-municipal-water-use-2012,"The zipped folder contains datasets that depict municipal water use and water purchases throughout Illinois for the year 2012. The zipped folder contains a geodatabase of the datasets, a layer package (.lpk) file with symbology associated with each layer, and XML metadata files. The datasets include 1224 municipalities classified by water source and the network of water purchases between communities and public water distributors (i.e., water districts, water commissions, water cooperatives, water companies, etc.). Attributes include the amount of water self-supplied and purchased as reported through the Illinois Water Inventory Program. Also available is a Map Series publication in PDF format that uses the data contained in the zipped folders.",,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISWS/Hydrology/zips/Illinois_Municipal_Water_Use_2012.zip,02a-01_hydrology-illinois-municipal-water-use-2012,"Municipal Water Use, [Illinois] {2012}",2012,Inland Waters,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/hydrology/illinois-municipal-water-use-2012,File,"-91.51,36.97,-87.02,42.51"
Hydrology,Illinois Sinkhole Areas,https://clearinghouse.isgs.illinois.edu/datasets/illinois-sinkhole-areas,"This GIS dataset contains 138 Sinkhole Areas enclosing logical groupings off 21,799 digitized cover-collapse, karst sinkhole locations distributed across 23 Illinois counties, and is the companion dataset to the Illinois Sinkhole Points. Any neighboring Sinkhole Points within a maximum separation distance of 15,000 feet were aggregated from which individual polygons were automatically generated. Manual editing of the initial polygons was accomplished to produce the final set of Sinkhole Areas. Any Sinkhole Points situated beyond this distance parameter were considered as isolated karst sinkholes and not included within the 138 Sinkhole Areas. The primary purpose of the Sinkhole Areas is to serve as a generalized set of polygons which can be used for mapping applications to more easily depict the major concentrations of karst sinkhole features.",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS//Illinois_Sinkhole_Areas.html,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Hydrology/zips/Illinois_Sinkhole_Areas.zip,02a-01_illinois-sinkhole-areas,Sinkhole Areas [Illinois],,Inland Waters,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/datasets/illinois-sinkhole-areas,File,"-91.51,36.97,-87.02,42.51"
Hydrology,Illinois Sinkhole Points,https://clearinghouse.isgs.illinois.edu/datasets/illinois-sinkhole-points,"This dataset contains digitized points for cover-collapse, karst sinkhole locations using bare-earth lidar elevation data for the State of Illinois acquired during the leaf-off periods of 2009, 2011-2012, 2014-2015, and 2017-18. Each sinkhole point is assigned a unique identification number, the elevation at the base of the sinkhole feature, the geologic formation in which the sinkhole is developed, the prevailing land cover, the Illinois County name, and the specific latitude/longitude location.",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS//Illinois_Sinkhole_Points.html,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Hydrology/zips/Illinois_Sinkhole_Points.zip,02a-01_illinois-sinkhole-points,Sinkhole Points [Illinois],,Inland Waters,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/datasets/illinois-sinkhole-points,File,"-91.51,36.97,-87.02,42.51"
Hydrology,Major Aquifers,https://clearinghouse.isgs.illinois.edu/data/hydrology/major-aquifers,"This feature dataset contains feature classes that show the general areal extent of major bedrock aquifers to various depths, major sand and gravel aquifers, and potential water-bearing unconsolidated strata to a depth of 50 feet. ISGS.",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Major_Aquifers.html,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Hydrology/zips/IL_Major_Aquifers.zip,02a-01_hydrology-major-aquifers,Major Aquifers [Illinois],,Inland Waters,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/hydrology/major-aquifers,File,"-91.51,36.97,-87.02,42.51"
Hydrology,Major Bedrock Aquifers at Depths Greater Than 500 Feet Below Ground Surface,https://clearinghouse.isgs.illinois.edu/data/hydrology/major-bedrock-aquifers-depths-greater-500-feet-below-ground-surface,"This map shows the distribution of major bedrock aquifer units at depths greater than 500 feet below ground surface in Illinois.  Major aquifers are capable of yielding 70 gallons of water per minute.  The data are sub-divided into (1) aquifers yielding potable water (containing less than 2,500 milligrams per liter of total dissolved solids), (2) aquifers yielding water containing from 2,500 to 10,000 milligrams per liter of total dissolved solids, and (3) aquifers yielding water containing greater than 10,000 milligrams per liter of total dissolved solids.  The map indicates that groundwater quality within deep major bedrock aquifers degrades from northwest to southeast in the northern portion of Illinois.  This degradation in water quality is due to the regional inclination of geological units toward the center of the Illinois Basin in southeastern Illinois.  
This feature class is intended to identify areas of Illinois where major bedrock aquifers exist.  
The scale of these data is 1:500,000.",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Maj_Bedrock_Aq_Gt_500_Ft_Py.html,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Hydrology/zips/IL_Maj_Bedrock_Aq_Gt_500_Ft_Py.zip,02a-01_hydrology-major-bedrock-aquifers-depths-greater-500-feet-below-ground-surface,Major Bedrock Aquifers at Depths Greater Than 500 Feet Below Ground Surface [Illinois],,Inland Waters,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/hydrology/major-bedrock-aquifers-depths-greater-500-feet-below-ground-surface,File,"-91.51,36.97,-87.02,42.51"
Hydrology,Major Bedrock Aquifers Within 300 Feet of Ground Surface,https://clearinghouse.isgs.illinois.edu/data/hydrology/major-bedrock-aquifers-within-300-feet-ground-surface,"This map shows the distribution of major bedrock aquifer units within 300 feet of ground surface in Illinois.  Major aquifers are capable of yielding 70 gallons of water per minute.  Potable water contains less than 2,500 milligrams per liter of total dissolved solids.  Bedrock aquifers within 300 feet of ground surface cover most of northern Illinois and are commonly overlain only by thin layers of less permeable silts and clays.  Many are directly overlain by shallow or major sand and gravel aquifers allowing direct hydrologic communication with shallower aquifer systems.  
This feature class is intended to identify areas of Illinois where major bedrock aquifers exist.  
The scale of these data is 1:500,000.",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Maj_Bedrock_Aq_Lt_300_Ft_Py.html,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Hydrology/zips/IL_Maj_Bedrock_Aq_Lt_300_Ft.zip,02a-01_hydrology-major-bedrock-aquifers-within-300-feet-ground-surface,Major Bedrock Aquifers Within 300 Feet of Ground Surface [Illinois],,Inland Waters,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/hydrology/major-bedrock-aquifers-within-300-feet-ground-surface,File,"-91.51,36.97,-87.02,42.51"
Hydrology,Major Bedrock Aquifers Within 500 Feet of Ground Surface,https://clearinghouse.isgs.illinois.edu/data/hydrology/major-bedrock-aquifers-within-500-feet-ground-surface,"This map shows the distribution of major bedrock aquifer units within 500 feet of ground surface in Illinois.  Major aquifers are capable of yielding 70 gallons of water per minute.  Potable water contains less than 2,500 milligrams per liter of total dissolved solids.  Bedrock aquifers within 500 feet of ground surface cover most of northern Illinois and are commonly overlain only by thin layers of less permeable silts and clays.  Many are directly overlain by shallow or major sand and gravel aquifers allowing direct hydrologic communication with shallower aquifer systems.  
This feature class is intended to identify areas of Illinois where major bedrock aquifers exist.  
The scale of these data is 1:500,000.",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Maj_Bedrock_Aq_Lt_500_Ft_Py.html,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Hydrology/zips/IL_Maj_Bedrock_Aq_Lt_500_Ft_Py.zip,02a-01_hydrology-major-bedrock-aquifers-within-500-feet-ground-surface,Major Bedrock Aquifers Within 500 Feet of Ground Surface [Illinois],,Inland Waters,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/hydrology/major-bedrock-aquifers-within-500-feet-ground-surface,File,"-91.51,36.97,-87.02,42.51"
Hydrology,Major Sand and Gravel Aquifers,https://clearinghouse.isgs.illinois.edu/data/hydrology/major-sand-and-gravel-aquifers,"This map shows the distribution of major sand and gravel aquifers at any depth in Illinois.  Generally, the tops of such aquifers lie within 300 feet of the surface and the bases occur within 500 feet. Major aquifers are defined as geologic units capable of yielding 70 gallons of potable water per minute.  Potable water is defined as containing less than 2,500 milligram per liter total dissolved solids.  Major sand and gravel aquifers are generally Quaternary deposits found within pre-glacial bedrock valleys or along modern streams and rivers.  They are commonly separated from shallower aquifers by layers of less permeable till or fine-grained lacustrine deposits.  
This feature class is intended to identify areas of Illinois where major sand and gravel aquifers exist.  
The scale of these data is 1:500,000.",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Maj_Sand_And_Gravel_Aq_Py.html,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Hydrology/zips/IL_Maj_Sand_And_Gravel_Aq_Py.zip,02a-01_hydrology-major-sand-and-gravel-aquifers,Major Sand and Gravel Aquifers [Illinois],,Inland Waters,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/hydrology/major-sand-and-gravel-aquifers,File,"-91.51,36.97,-87.02,42.51"
Hydrology,Northeast Illinois Shallow Bedrock Potentiometric Surface,https://clearinghouse.isgs.illinois.edu/data/hydrology/northeast-illinois-shallow-bedrock-potentiometric-surface,"This potentiometric surface represents groundwater elevation (head) in feet above mean sea level (AMSL) for the shallow bedrock carbonate aquifer in northeastern Illinois. It is a composite of 1,461 water level measurements in wells taken between 1990 and 2006 as part of various ISWS studies, and an additional 231 surface water elevations along rivers and creeks where there is hydraulic connection with the shallow bedrock aquifer.",,,,,http://gismaps.sws.uiuc.edu/arcgis/rest/services/groundwater/SB_Potent_Surface/MapServer,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISWS/Hydrology/zips/SB_Potentiometric_Surface.zip,02a-01_hydrology-northeast-illinois-shallow-bedrock-potentiometric-surface,Northeast  Shallow Bedrock Potentiometric Surface [Illinois],,Inland Waters,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/hydrology/northeast-illinois-shallow-bedrock-potentiometric-surface,File,"-91.51,36.97,-87.02,42.51"
Hydrology,Potential of Agricultural Chemical Contamination of Aquifers,https://clearinghouse.isgs.illinois.edu/data/hydrology/potential-agricultural-chemical-contamination-aquifers,"A statewide dataset for evaluating the potential for contamination of shallow aquifers by pesticides and nitrate. The sources of this data set were published and digitized at 1:250,000; however, the soils map and depth to aquifer map (stack-unit map) were generated from source data mapped at 1:15,000 and 1:64,000, respectively. This aquifer sensitivity map was published at 1:500,000 (statewide map), and 1:250,000 (county maps). Nominal scale is 1:250,000. ISGS.",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Aquifer_Agri_Contam_Potent.html,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Hydrology/zips/IL_Aquifer_Agri_Contam_Potent.zip,02a-01_hydrology-potential-agricultural-chemical-contamination-aquifers,Potential of Agricultural Chemical Contamination of Aquifers [Illinois],,Inland Waters,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/hydrology/potential-agricultural-chemical-contamination-aquifers,File,"-91.51,36.97,-87.02,42.51"
Hydrology,Reservoir Observation Network,https://clearinghouse.isgs.illinois.edu/data/hydrology/reservoir-observation-network,The Illinois State Water Survey’s Reservoir Observation Network is a group of cooperating lake operators who report month-end water surface levels of reservoirs operated by their facility.  The network has collected 15 to 30 years of lake level data from selected lakes.,,,,,,,,02a-01_hydrology-reservoir-observation-network,Reservoir Observation Network [Illinois],,Inland Waters,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/hydrology/reservoir-observation-network,File,"-91.51,36.97,-87.02,42.51"
Hydrology,Sediment Monitoring Network,https://clearinghouse.isgs.illinois.edu/data/hydrology/sediment-monitoring-network,"The Illinois State Water Survey’s Sediment Monitoring Network collects weekly suspended sediment samples at a selected set of Illinois rivers and streams.  Approximately every six weeks, calibration cross section samples or particle size data are collected at each location by Water Survey personnel, who then transport all samples to the ISWS Sediment Laboratory in Champaign for analysis.  Using the instantaneous date, time, and water stage information, water discharge data (collected at the same sites via USGS streamgages) and the suspended sediment concentration are used to calculate the instantaneous sediment load (in tons per day).
Since the inception of the program, over 25,000 suspended sediment samples have been analyzed for the program monitoring sites creating a substantial database of sediment transport for Illinois waterways.",,,,,,,,02a-01_hydrology-sediment-monitoring-network,Sediment Monitoring Network [Illinois],,Inland Waters,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/hydrology/sediment-monitoring-network,File,"-91.51,36.97,-87.02,42.51"
Hydrology,Shallow Groundwater Wells Network,https://clearinghouse.isgs.illinois.edu/data/hydrology/shallow-groundwater-wells-network,The Illinois State Water Survey’s Shallow Groundwater Wells Network collects data on shallow groundwater levels across the state.  These data allow scientists to assess both short-term and long-term trends in the water table which is useful for understanding the effects of climate on Illinois’ hydrologic cycle.,,,,,,,,02a-01_hydrology-shallow-groundwater-wells-network,Shallow Groundwater Wells Network [Illinois],,Inland Waters,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/hydrology/shallow-groundwater-wells-network,File,"-91.51,36.97,-87.02,42.51"
Hydrology,Streams and Shorelines,https://clearinghouse.isgs.illinois.edu/data/hydrology/streams-and-shorelines,"Streams and shorelines for Illinois. Derived from USGS 1:100,000 Digital Line Graph files, transportation layer 1980-1986. Each arc carries attributes describing stream character. IDNR.",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Streams_From_100K_DLG_Ln.html,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Hydrology/zips/IL_Streams_From_100K_DLG_Ln.zip,02a-01_hydrology-streams-and-shorelines,Streams and Shorelines [Illinois],,Inland Waters,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/hydrology/streams-and-shorelines,File,"-91.51,36.97,-87.02,42.51"
Hydrology,"Wetlands, National Wetlands Inventory, 1987",https://clearinghouse.isgs.illinois.edu/data/hydrology/wetlands-national-wetlands-inventory-1987,Wetlands and deepwater habitats in Illinois is of 1987 based on U.S. Fish and Wildlife Service National Wetlands Inventory (NWI) data. IDNR.,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_NWI_Wetlands_1987.html,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Hydrology/zips/IL_NWI_Wetlands_1987.zip,02a-01_hydrology-wetlands-national-wetlands-inventory-1987,"Wetlands, National Wetlands Inventory, [Illinois] {1987}",1987,Inland Waters,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/hydrology/wetlands-national-wetlands-inventory-1987,File,"-91.51,36.97,-87.02,42.51"
Imagery,"1927 Historical Aerial Photographs, Mississippi River",https://clearinghouse.isgs.illinois.edu/data/imagery/1927-historical-aerial-photographs-mississippi-river,"Aerial photographs of the Mississippi River were acquired in 1927 as a response to the Great Mississippi Flood of 1927. This collection history gives details about why the photos were originally taken, why only part of the collection has been scanned and much more. Currently, original negatives for these photographs have not been located. Due to this fact the original photographic prints are now the best substitute for the negatives. Use of the paper prints over time has resulted in their becoming faded, worn, defaced, or lost. Access to the print collection, currently available on this website, can be obtained through the US Army Corps of Engineers - Rock Island District(link is external) (the collection does not circulate).
Digitization, or print scanning, has been completed for a Pools 11 through 19 of the Upper Mississippi River in an effort to create a lasting archive of this irreplaceable collection. Other images from other Pools may be added in the future if the remaining photos become available. The aerial photographs have not been georeferenced. Photographs that overlap can be used for stereoscopic viewing.",,,,,,,,02a-01_imagery-1927-historical-aerial-photographs-mississippi-river,"Historical Aerial Photographs, Mississippi River [Illinois] {1927}",1927,Imagery,Imagery,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/imagery/1927-historical-aerial-photographs-mississippi-river,File,"-91.51,36.97,-87.02,42.51"
Imagery,1937-1947 Illinois Historical Aerial Photography,https://clearinghouse.isgs.illinois.edu/data/imagery/1937-1947-illinois-historical-aerial-photography,"Statewide aerial photographs were first acquired for Illinois from 1937 through 1947. This collection history gives details about the approximately 33,500 photographic paper prints that were scanned. The original silver nitrate film negatives were purposefully destroyed by the National Archives in the early 1980s due to deterioration and instability. An attempt to copy the negatives prior to their destruction resulted in a very poor quality replacement. Due to this fact the original photographic prints are now the best substitute for the negatives. Use of the paper prints over time has resulted in their becoming faded, worn, defaced, or lost. Access to these print collections is becoming increasingly restricted.
Digitization, or print scanning, has been completed for statewide coverage of Illinois in an effort to create a lasting archive of this irreplaceable collection. The individual aerial photographs distributed here have not been georeferenced. Adjacent aerial photographs can be used for stereoscopic viewing in most areas of the state (except portions of Carroll, Piatt and Stephenson Counties).",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/ilhap_gen.html,,,,https://maps.isgs.illinois.edu/arcgis/rest/services/ILHAP/ILHAP_1937_1947/MapServer,,/sites/clearinghouse.isgs/files/Clearinghouse/projects/isgs/1937-1947-illinois-historical-aerial-photography/data/ilhapmeta.zip,02a-01_imagery-1937-1947-illinois-historical-aerial-photography,Historical Aerial Photography [Illinois] {1937},1937,Imagery,Imagery,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/imagery/1937-1947-illinois-historical-aerial-photography,File,"-91.51,36.97,-87.02,42.51"
